ID,final_label
18228,trung tính
18229,trung tính
18230,tích cực
18231,tích cực
18232,trung tính
18233,trung tính
18234,tích cực
18235,tiêu cực
18236,tích cực
18237,tích cực
18238,tích cực
18239,trung tính
18240,tích cực
18241,trung tính
18242,trung tính
18243,tích cực
18244,tích cực
18245,tích cực
18246,tích cực
18247,tích cực
18248,tích cực
18249,tích cực
18250,tích cực
18251,tích cực
18252,tích cực
18253,trung tính
18254,tích cực
18255,tích cực
18256,trung tính
18257,tích cực
18258,trung tính
18259,trung tính
18260,tích cực
18261,tích cực
18263,tích cực
18264,trung tính
18265,tích cực
18266,tích cực
18267,tích cực
18268,tích cực
18269,trung tính
18270,tích cực
18271,tích cực
18272,tích cực
18273,tích cực
18274,trung tính
18275,tích cực
18276,tích cực
18277,tiêu cực
18278,tích cực
18279,tiêu cực
18280,tích cực
18281,tích cực
18282,tích cực
18283,trung tính
18284,tiêu cực
18285,tích cực
18286,trung tính
18287,tích cực
18288,tích cực
18289,trung tính
18290,tích cực
18291,trung tính
18292,tích cực
18293,tích cực
18294,tích cực
18295,tiêu cực
18296,trung tính
18297,tiêu cực
18298,tích cực
18299,trung tính
18300,tiêu cực
18301,tích cực
18302,tích cực
18303,tích cực
18304,trung tính
18305,tích cực
18306,tích cực
18307,tích cực
18308,tích cực
18309,trung tính
18310,tích cực
18311,tích cực
18312,tích cực
18313,trung tính
18314,trung tính
18315,tích cực
18316,trung tính
18317,trung tính
18318,tích cực
18319,tích cực
18320,tích cực
18321,tích cực
18322,trung tính
18323,tích cực
18324,trung tính
18325,tích cực
18326,tích cực
18327,tích cực
18328,trung tính
18329,tích cực
18331,tích cực
18332,tích cực
18333,tích cực
18334,tích cực
18335,trung tính
18336,tích cực
18337,tích cực
18338,tích cực
18339,trung tính
18340,tích cực
18341,trung tính
18342,tích cực
18343,tích cực
18344,trung tính
18345,tích cực
18346,trung tính
18347,tích cực
18348,tích cực
18349,tích cực
18350,trung tính
18351,tích cực
18352,trung tính
18353,trung tính
18354,trung tính
18355,trung tính
18356,tích cực
18357,tích cực
18358,tích cực
18359,tích cực
18360,trung tính
18361,tích cực
18362,trung tính
18363,tích cực
18364,trung tính
18365,tiêu cực
18366,tích cực
18367,trung tính
18368,trung tính
18369,trung tính
18370,tích cực
18371,tích cực
18372,trung tính
18373,trung tính
18374,tích cực
18375,tích cực
18376,trung tính
18377,tích cực
18378,tích cực
18379,trung tính
18380,trung tính
18381,tích cực
18382,trung tính
18383,tích cực
18384,trung tính
18385,trung tính
18386,trung tính
18387,tích cực
18388,trung tính
18389,trung tính
18390,tích cực
18391,tích cực
18392,tích cực
18393,tích cực
18394,trung tính
18395,tích cực
18396,trung tính
18397,trung tính
18398,tiêu cực
18399,tích cực
18400,trung tính
18401,trung tính
18402,trung tính
18403,tích cực
18404,trung tính
18405,trung tính
18406,tích cực
18407,tích cực
18408,trung tính
18409,trung tính
18410,trung tính
18411,tích cực
18412,tích cực
18413,tiêu cực
18414,trung tính
18415,tích cực
18416,tích cực
18417,tích cực
18418,trung tính
18419,trung tính
18420,tích cực
18421,tích cực
18422,trung tính
18423,trung tính
18424,tích cực
18425,tích cực
18426,tích cực
18427,trung tính
18428,trung tính
18429,tích cực
18430,tích cực
18431,tích cực
18432,tiêu cực
18433,trung tính
18434,trung tính
18435,trung tính
18436,trung tính
18437,tích cực
18438,tích cực
18439,trung tính
18440,trung tính
18441,tích cực
18442,trung tính
18443,tích cực
18444,tích cực
18445,tích cực
18446,tích cực
18447,trung tính
18448,tích cực
18449,trung tính
18450,trung tính
18451,trung tính
18452,trung tính
18453,tích cực
18454,trung tính
18455,tích cực
18456,trung tính
18457,tích cực
18458,trung tính
18459,tích cực
18460,tích cực
18461,trung tính
18462,tích cực
18463,trung tính
18464,trung tính
18465,tích cực
18466,tiêu cực
18467,tích cực
18468,tiêu cực
18469,tích cực
18470,tích cực
18471,tích cực
18472,tích cực
18473,tích cực
18474,tích cực
18475,trung tính
18476,tích cực
18477,trung tính
18478,tích cực
18479,trung tính
18480,tích cực
18481,tích cực
18482,tích cực
18483,tích cực
18484,tích cực
18485,tích cực
18486,trung tính
18487,tích cực
18488,trung tính
18489,tích cực
18490,tích cực
18491,tiêu cực
18492,trung tính
18493,trung tính
18494,tích cực
18495,tích cực
18496,trung tính
18497,trung tính
18498,trung tính
18499,tích cực
18500,trung tính
18501,trung tính
18502,trung tính
18503,tích cực
18504,tích cực
18505,tích cực
18506,trung tính
18507,tích cực
18508,trung tính
18509,tích cực
18510,trung tính
18511,tích cực
18512,tích cực
18513,tích cực
18514,tiêu cực
18515,tiêu cực
18516,tích cực
18517,trung tính
18518,tích cực
18519,tích cực
18521,tích cực
18522,trung tính
18523,tích cực
18524,trung tính
18525,tích cực
18526,tích cực
18527,trung tính
18528,tích cực
18529,tích cực
18530,trung tính
18531,trung tính
18532,tích cực
18533,trung tính
18534,tích cực
18535,trung tính
18536,tích cực
18537,tiêu cực
18538,tích cực
18539,tích cực
18540,trung tính
18541,trung tính
18542,trung tính
18543,tích cực
18544,trung tính
18545,tích cực
18546,tích cực
18547,tích cực
18548,trung tính
18549,tích cực
18550,tích cực
18551,tích cực
18552,tích cực
18553,tích cực
18554,tích cực
18555,trung tính
18556,tích cực
18557,trung tính
18558,tích cực
18559,tích cực
18560,tích cực
18561,trung tính
18562,trung tính
18563,trung tính
18564,tích cực
18565,tích cực
18567,tích cực
18568,trung tính
18569,tích cực
18570,trung tính
18571,tích cực
18572,tích cực
18573,trung tính
18574,tích cực
18575,tích cực
18576,tích cực
18577,tích cực
18578,tích cực
18579,tích cực
18580,tích cực
18581,trung tính
18582,tích cực
18583,trung tính
18584,tích cực
18585,tích cực
18586,tích cực
18587,tích cực
18588,tích cực
18589,trung tính
18590,tích cực
18591,tích cực
18592,tiêu cực
18593,tích cực
18594,tích cực
18595,tiêu cực
18596,trung tính
18597,trung tính
18598,tích cực
18599,tiêu cực
18600,tích cực
18601,tích cực
18602,trung tính
18603,tích cực
18604,tích cực
18605,tích cực
18606,trung tính
18607,tích cực
18608,trung tính
18609,tích cực
18610,tích cực
18611,tích cực
18612,trung tính
18613,tích cực
18614,tích cực
18615,trung tính
18616,trung tính
18617,trung tính
18618,trung tính
18619,trung tính
18620,tích cực
18621,tích cực
18622,tiêu cực
18623,tích cực
18624,trung tính
18625,tích cực
18626,trung tính
18627,trung tính
18629,tích cực
18630,tích cực
18631,tích cực
18632,trung tính
18633,trung tính
18634,tích cực
18635,trung tính
18636,tích cực
18637,trung tính
18638,trung tính
18639,tích cực
18640,tích cực
18641,tiêu cực
18643,trung tính
18645,tích cực
18647,trung tính
18648,trung tính
18649,tích cực
18650,tích cực
18651,tích cực
18652,trung tính
18654,trung tính
18656,tiêu cực
18657,trung tính
18658,trung tính
18659,tiêu cực
18660,trung tính
18661,trung tính
18662,tích cực
18663,tích cực
18664,tích cực
18665,tích cực
18666,trung tính
18667,trung tính
18668,tích cực
18669,tích cực
18670,tích cực
18671,tích cực
18672,trung tính
18673,tích cực
18674,tích cực
18675,tích cực
18676,tích cực
18677,trung tính
18678,tích cực
18679,trung tính
18680,trung tính
18681,tích cực
18682,tích cực
18683,tích cực
18684,tiêu cực
18685,trung tính
18686,trung tính
18687,tích cực
18688,tiêu cực
18689,tích cực
18690,trung tính
18691,tích cực
18693,tích cực
18694,trung tính
18695,tích cực
18696,trung tính
18697,trung tính
18699,tích cực
18700,tích cực
18701,tích cực
18702,trung tính
18703,trung tính
18704,tích cực
18705,trung tính
18706,tiêu cực
18707,tích cực
18708,trung tính
18709,tích cực
18710,trung tính
18711,tích cực
18712,tích cực
18713,trung tính
18714,trung tính
18715,trung tính
18716,tích cực
18717,tích cực
18718,trung tính
18719,tích cực
18720,tích cực
18721,trung tính
18722,tích cực
18723,tích cực
18724,trung tính
18726,trung tính
18727,trung tính
18728,tích cực
18729,tích cực
18730,tích cực
18731,tích cực
18732,trung tính
18733,tích cực
18734,trung tính
18735,trung tính
18736,tích cực
18737,tích cực
18738,tích cực
18739,tích cực
18740,trung tính
18741,tích cực
18742,trung tính
18743,trung tính
18744,tiêu cực
18745,tích cực
18746,trung tính
18747,trung tính
18748,trung tính
18749,tích cực
18750,tích cực
18751,tích cực
18752,tích cực
18753,tiêu cực
18754,tích cực
18755,tích cực
18756,tích cực
18757,trung tính
18759,tích cực
18760,trung tính
18761,trung tính
18762,tích cực
18763,tích cực
18764,tích cực
18765,tiêu cực
18767,tích cực
18768,tích cực
18769,trung tính
18770,trung tính
18771,tích cực
18772,tích cực
18773,trung tính
18774,tích cực
18775,trung tính
18776,tiêu cực
18777,trung tính
18778,trung tính
18779,tích cực
18780,tích cực
18781,tích cực
18782,trung tính
18783,tích cực
18784,trung tính
18785,tích cực
18786,tích cực
18787,tích cực
18788,trung tính
18789,tích cực
18790,tích cực
18791,trung tính
18792,tích cực
18793,trung tính
18794,trung tính
18795,trung tính
18796,tích cực
18797,trung tính
18798,trung tính
18799,tích cực
18800,tích cực
18801,trung tính
18802,trung tính
18803,tích cực
18804,tích cực
18805,tích cực
18806,trung tính
18807,trung tính
18808,trung tính
18809,trung tính
18810,tích cực
18811,tích cực
18812,tích cực
18813,tích cực
18814,trung tính
18815,tích cực
18816,tích cực
18817,tích cực
18818,tích cực
18819,tích cực
18820,trung tính
18821,trung tính
18822,tích cực
18823,tích cực
18824,tích cực
18825,trung tính
18826,trung tính
18827,tích cực
18828,tích cực
18829,trung tính
18830,tích cực
18831,tích cực
18832,trung tính
18833,tích cực
18834,trung tính
18835,tích cực
18836,tích cực
18837,tiêu cực
18838,trung tính
18839,tích cực
18840,trung tính
18841,trung tính
18842,tích cực
18843,tích cực
18844,trung tính
18845,trung tính
18846,trung tính
18847,trung tính
18848,tích cực
18849,trung tính
18850,trung tính
18851,tích cực
18852,tích cực
18853,trung tính
18855,tích cực
18856,tích cực
18857,trung tính
18858,trung tính
18859,tích cực
18860,trung tính
18861,tích cực
18862,trung tính
18863,tích cực
18864,tích cực
18865,trung tính
18866,tích cực
18867,trung tính
18868,trung tính
18869,tích cực
18870,tích cực
18871,tích cực
18872,trung tính
18873,tích cực
18874,tiêu cực
18875,trung tính
18876,tích cực
18877,trung tính
18878,tiêu cực
18879,trung tính
18880,trung tính
18881,tích cực
18882,trung tính
18883,tích cực
18884,tích cực
18885,trung tính
18886,tích cực
18887,trung tính
18888,tích cực
18889,trung tính
18890,tích cực
18891,tích cực
18892,trung tính
18893,tích cực
18894,trung tính
18895,trung tính
18896,tích cực
18897,trung tính
18898,tích cực
18899,tích cực
18900,tích cực
18901,tích cực
18902,tích cực
18903,trung tính
18904,tiêu cực
18905,tích cực
18906,tích cực
18907,trung tính
18908,tích cực
18909,tích cực
18910,tích cực
18911,tiêu cực
18912,tích cực
18914,trung tính
18915,tích cực
18916,trung tính
18917,tiêu cực
18918,tích cực
18919,tích cực
18920,trung tính
18921,trung tính
18922,tích cực
18923,trung tính
18924,tiêu cực
18925,tích cực
18926,trung tính
18927,tích cực
18928,tích cực
18929,tích cực
18930,tích cực
18931,trung tính
18932,tích cực
18933,tích cực
18934,tích cực
18935,tích cực
18936,trung tính
18937,tích cực
18938,tích cực
18939,tích cực
18940,tích cực
18942,tích cực
18943,trung tính
18944,trung tính
18945,tích cực
18947,tiêu cực
18948,tích cực
18949,tích cực
18950,tích cực
18951,trung tính
18952,trung tính
18953,tích cực
18954,tích cực
18955,trung tính
18956,tích cực
18957,tiêu cực
18958,trung tính
18959,tích cực
18960,tích cực
18961,tích cực
18962,trung tính
18963,tích cực
18964,trung tính
18965,tích cực
18966,tích cực
18967,trung tính
18968,trung tính
18969,trung tính
18970,trung tính
18971,tích cực
18972,tích cực
18973,trung tính
18974,tích cực
18975,tích cực
18976,tích cực
18977,tích cực
18978,tích cực
18979,tích cực
18980,tích cực
18981,trung tính
18983,tích cực
18984,tích cực
18985,tích cực
18986,trung tính
18987,trung tính
18988,tích cực
18989,trung tính
18990,tích cực
18991,tích cực
18992,trung tính
18993,trung tính
18994,trung tính
18995,trung tính
18996,tích cực
18997,trung tính
18998,tích cực
18999,tích cực
19000,tích cực
19001,tích cực
19002,tích cực
19003,trung tính
19004,tích cực
19005,trung tính
19007,tích cực
19008,trung tính
19010,tích cực
19011,tiêu cực
19012,trung tính
19013,tích cực
19014,trung tính
19015,tích cực
19016,tích cực
19017,trung tính
19019,trung tính
19020,tích cực
19021,tích cực
19022,trung tính
19023,tích cực
19024,tiêu cực
19025,tích cực
19026,tích cực
19027,tích cực
19028,tích cực
19029,tích cực
19030,trung tính
19031,trung tính
19032,tích cực
19033,tích cực
19034,trung tính
19035,trung tính
19036,tích cực
19037,trung tính
19038,tích cực
19039,tích cực
19040,trung tính
19041,trung tính
19042,tích cực
19043,trung tính
19044,trung tính
19045,tích cực
19046,tích cực
19047,tiêu cực
19048,tích cực
19049,trung tính
19050,tích cực
19051,tiêu cực
19052,tích cực
19053,tích cực
19054,tích cực
19055,tích cực
19056,tích cực
19057,trung tính
19059,tích cực
19060,trung tính
19061,trung tính
19062,tích cực
19063,trung tính
19064,tích cực
19065,trung tính
19066,tích cực
19067,tích cực
19068,tích cực
19069,tích cực
19070,trung tính
19071,trung tính
19072,trung tính
19073,tiêu cực
19074,tích cực
19075,trung tính
19076,trung tính
19077,trung tính
19078,tích cực
19079,trung tính
19080,tích cực
19081,trung tính
19082,tích cực
19083,trung tính
19085,tích cực
19086,trung tính
19087,tích cực
19088,tích cực
19089,trung tính
19090,tích cực
19091,trung tính
19093,tích cực
19094,trung tính
19095,trung tính
19096,tích cực
19097,tích cực
19098,trung tính
19099,tích cực
19100,tích cực
19101,trung tính
19102,tích cực
19103,tích cực
19104,tích cực
19105,tích cực
19106,tiêu cực
19107,tích cực
19108,trung tính
19109,trung tính
19110,tích cực
19111,trung tính
19112,trung tính
19113,trung tính
19114,tích cực
19115,trung tính
19116,tích cực
19117,tích cực
19118,trung tính
19119,tích cực
19120,tích cực
19121,trung tính
19122,trung tính
19123,trung tính
19124,tích cực
19125,tích cực
19126,tích cực
19127,tích cực
19128,trung tính
19129,trung tính
19130,tiêu cực
19131,tích cực
19132,tích cực
19133,trung tính
19134,trung tính
19135,trung tính
19136,tích cực
19137,trung tính
19138,tích cực
19139,trung tính
19140,trung tính
19141,trung tính
19142,tích cực
19143,tích cực
19144,trung tính
19145,tích cực
19146,tích cực
19147,trung tính
19148,trung tính
19149,trung tính
19150,tích cực
19151,tích cực
19152,tích cực
19153,tích cực
19154,tích cực
19155,trung tính
19156,tích cực
19157,trung tính
19158,trung tính
19159,tích cực
19160,tích cực
19161,trung tính
19162,tích cực
19163,trung tính
19164,tích cực
19165,trung tính
19166,tích cực
19168,trung tính
19169,tích cực
19170,trung tính
19171,tiêu cực
19172,tích cực
19173,tích cực
19174,tích cực
19175,trung tính
19176,trung tính
19177,trung tính
19178,trung tính
19179,tích cực
19180,trung tính
19181,trung tính
19182,tích cực
19183,trung tính
19185,tích cực
19186,trung tính
19187,tích cực
19188,trung tính
19190,tích cực
19191,trung tính
19192,tích cực
19193,tích cực
19194,tích cực
19195,tích cực
19196,tích cực
19197,tích cực
19198,tiêu cực
19199,tích cực
19200,trung tính
19201,tích cực
19202,trung tính
19203,trung tính
19204,trung tính
19205,tích cực
19206,tích cực
19207,tích cực
19208,tích cực
19209,trung tính
19210,trung tính
19211,tích cực
19212,tiêu cực
19213,tích cực
19214,tích cực
19215,trung tính
19216,tích cực
19217,trung tính
19218,trung tính
19219,tích cực
19220,tích cực
19221,tích cực
19222,tích cực
19223,tích cực
19224,trung tính
19225,tích cực
19226,trung tính
19227,tích cực
19228,trung tính
19229,tích cực
19230,trung tính
19231,trung tính
19232,tích cực
19233,trung tính
19234,trung tính
19235,trung tính
19236,trung tính
19237,trung tính
19238,tích cực
19239,trung tính
19240,trung tính
19241,trung tính
19242,tích cực
19243,trung tính
19244,tiêu cực
19245,tích cực
19246,tích cực
19247,tích cực
19248,tích cực
19249,tích cực
19250,tiêu cực
19251,tích cực
19252,tích cực
19253,trung tính
19254,trung tính
19255,tích cực
19256,tiêu cực
19257,trung tính
19258,tích cực
19259,tích cực
19260,tích cực
19261,tích cực
19262,tích cực
19263,tích cực
19264,tích cực
19265,trung tính
19266,tích cực
19267,tích cực
19268,trung tính
19269,tích cực
19270,trung tính
19271,tích cực
19272,trung tính
19273,tích cực
19274,tích cực
19275,trung tính
19276,tích cực
19277,trung tính
19278,trung tính
19279,tích cực
19280,trung tính
19281,tích cực
19282,trung tính
19283,tích cực
19284,trung tính
19285,tích cực
19286,trung tính
19287,tích cực
19288,tích cực
19289,tiêu cực
19290,tích cực
19291,tích cực
19292,tích cực
19293,tích cực
19294,trung tính
19295,tích cực
19296,tích cực
19297,trung tính
19298,trung tính
19299,tích cực
19300,trung tính
19301,tiêu cực
19302,trung tính
19303,trung tính
19304,trung tính
19305,trung tính
19306,tích cực
19307,tích cực
19308,trung tính
19309,tích cực
19310,trung tính
19311,tích cực
19312,trung tính
19313,tích cực
19314,tích cực
19315,tích cực
19316,tích cực
19317,tích cực
19318,trung tính
19319,trung tính
19320,tích cực
19321,tích cực
19322,tiêu cực
19323,trung tính
19324,tích cực
19325,tích cực
19326,tiêu cực
19327,tích cực
19328,trung tính
19329,tích cực
19330,tích cực
19331,tích cực
19332,trung tính
19333,trung tính
19334,tiêu cực
19335,trung tính
19336,tích cực
19337,trung tính
19338,tích cực
19339,trung tính
19340,tích cực
19341,tích cực
19342,tích cực
19343,tích cực
19344,trung tính
19345,trung tính
19346,tích cực
19347,tích cực
19348,tích cực
19349,trung tính
19350,tích cực
19351,tích cực
19352,tích cực
19353,tích cực
19354,tích cực
19355,tích cực
19356,trung tính
19357,trung tính
19358,trung tính
19359,trung tính
19360,tích cực
19361,tích cực
19362,tích cực
19363,tích cực
19364,tích cực
19365,tích cực
19366,tích cực
19367,tích cực
19368,trung tính
19369,tích cực
19370,tích cực
19371,tích cực
19372,trung tính
19373,trung tính
19374,trung tính
19375,trung tính
19376,tích cực
19377,trung tính
19378,tích cực
19379,tích cực
19380,tích cực
19381,tiêu cực
19382,trung tính
19383,trung tính
19384,tích cực
19385,trung tính
19386,tích cực
19387,tích cực
19388,trung tính
19389,tích cực
19390,trung tính
19391,tích cực
19392,tiêu cực
19393,trung tính
19394,tích cực
19395,tích cực
19396,trung tính
19397,tích cực
19398,trung tính
19399,tích cực
19400,tích cực
19401,trung tính
19402,tiêu cực
19403,trung tính
19404,tích cực
19405,tích cực
19406,tích cực
19407,trung tính
19408,tích cực
19409,tích cực
19410,tích cực
19411,trung tính
19412,tích cực
19413,trung tính
19414,trung tính
19415,trung tính
19416,tích cực
19417,tích cực
19418,tích cực
19419,tích cực
19420,tích cực
19421,tích cực
19422,tiêu cực
19423,tiêu cực
19424,tích cực
19425,tích cực
19426,tích cực
19427,tích cực
19428,tích cực
19429,trung tính
19430,trung tính
19431,trung tính
19432,tích cực
19433,tích cực
19434,tích cực
19435,trung tính
19436,tích cực
19437,trung tính
19439,tiêu cực
19440,trung tính
19441,tích cực
19442,tích cực
19443,tích cực
19444,tích cực
19445,trung tính
19446,trung tính
19447,tích cực
19448,tích cực
19449,trung tính
19450,trung tính
19451,trung tính
19452,tích cực
19453,tích cực
19454,tích cực
19455,trung tính
19456,trung tính
19457,tích cực
19458,tích cực
19459,tích cực
19460,tích cực
19461,tích cực
19462,trung tính
19463,tiêu cực
19464,trung tính
19465,trung tính
19466,tích cực
19467,tích cực
19468,trung tính
19469,trung tính
19470,trung tính
19471,tích cực
19472,trung tính
19473,trung tính
19474,tích cực
19475,tích cực
19476,trung tính
19477,tích cực
19478,tiêu cực
19479,tích cực
19480,trung tính
19481,tích cực
19482,tích cực
19483,trung tính
19484,tiêu cực
19485,trung tính
19486,trung tính
19487,trung tính
19488,tích cực
19489,tích cực
19490,tích cực
19491,tích cực
19492,tích cực
19493,trung tính
19494,trung tính
19495,tích cực
19496,trung tính
19497,trung tính
19498,trung tính
19499,tích cực
19500,tích cực
19501,tích cực
19502,trung tính
19503,tích cực
19504,tích cực
19505,trung tính
19506,trung tính
19507,tích cực
19508,tích cực
19509,trung tính
19510,tích cực
19511,tiêu cực
19512,tích cực
19513,tích cực
19514,trung tính
19515,tích cực
19516,tích cực
19517,trung tính
19518,trung tính
19519,tích cực
19520,tích cực
19521,trung tính
19522,tích cực
19523,tích cực
19524,tích cực
19525,trung tính
19526,trung tính
19527,tích cực
19529,tích cực
19530,trung tính
19531,tích cực
19532,trung tính
19533,trung tính
19534,tích cực
19535,tích cực
19536,tích cực
19537,trung tính
19538,tiêu cực
19539,trung tính
19540,trung tính
19541,trung tính
19542,tích cực
19543,tích cực
19544,trung tính
19545,tiêu cực
19546,trung tính
19547,tích cực
19548,tích cực
19549,tích cực
19550,tích cực
19551,tích cực
19552,tích cực
19553,tích cực
19554,tích cực
19555,trung tính
19556,tích cực
19557,trung tính
19558,tích cực
19559,trung tính
19560,tích cực
19561,trung tính
19562,trung tính
19563,trung tính
19564,trung tính
19565,tích cực
19566,tiêu cực
19567,tích cực
19568,trung tính
19569,trung tính
19570,tích cực
19571,tích cực
19572,tích cực
19573,tích cực
19574,trung tính
19575,trung tính
19576,trung tính
19577,trung tính
19578,trung tính
19579,trung tính
19580,tích cực
19581,trung tính
19582,tích cực
19583,tích cực
19584,tích cực
19585,trung tính
19586,trung tính
19587,tích cực
19588,trung tính
19589,trung tính
19590,trung tính
19591,tích cực
19592,tích cực
19593,tích cực
19594,trung tính
19595,trung tính
19596,tích cực
19597,tích cực
19598,tích cực
19599,tích cực
19600,trung tính
19601,tích cực
19602,trung tính
19603,tiêu cực
19604,tích cực
19605,tiêu cực
19606,trung tính
19607,trung tính
19608,tích cực
19609,tích cực
19610,tích cực
19611,trung tính
19612,trung tính
19613,tiêu cực
19614,trung tính
19615,trung tính
19616,tích cực
19617,tích cực
19618,trung tính
19619,trung tính
19620,trung tính
19621,trung tính
19622,trung tính
19623,tích cực
19624,trung tính
19625,trung tính
19626,tích cực
19627,trung tính
19628,tích cực
19629,trung tính
19630,trung tính
19631,tích cực
19632,tích cực
19633,tích cực
19634,tích cực
19635,tích cực
19636,trung tính
19637,tích cực
19638,tích cực
19639,tích cực
19640,trung tính
19641,tiêu cực
19642,tích cực
19644,trung tính
19645,trung tính
19647,trung tính
19648,trung tính
19649,trung tính
19650,tích cực
19651,tích cực
19652,trung tính
19653,tích cực
19655,tích cực
19656,trung tính
19657,tiêu cực
19658,tích cực
19659,tích cực
19660,tích cực
19661,tích cực
19662,tích cực
19663,trung tính
19664,trung tính
19665,tích cực
19666,tích cực
19667,tích cực
19668,tiêu cực
19669,tiêu cực
19670,tích cực
19671,trung tính
19672,trung tính
19673,trung tính
19674,trung tính
19675,trung tính
19676,trung tính
19677,trung tính
19678,tích cực
19679,tiêu cực
19680,trung tính
19681,tích cực
19682,trung tính
19683,tích cực
19684,tích cực
19685,trung tính
19686,tích cực
19687,trung tính
19688,trung tính
19689,trung tính
19690,tích cực
19691,tích cực
19693,tích cực
19694,tích cực
19695,tích cực
19696,tiêu cực
19697,tích cực
19698,tích cực
19699,tích cực
19700,tích cực
19701,tiêu cực
19702,trung tính
19703,tích cực
19704,tích cực
19705,tích cực
19706,trung tính
19707,trung tính
19708,trung tính
19709,trung tính
19710,trung tính
19711,tích cực
19712,tích cực
19713,trung tính
19714,tích cực
19715,tích cực
19716,trung tính
19717,tích cực
19718,trung tính
19719,trung tính
19720,tích cực
19721,tích cực
19722,tích cực
19723,trung tính
19724,trung tính
19725,tích cực
19726,tích cực
19727,tích cực
19728,tích cực
19729,trung tính
19730,trung tính
19731,tích cực
19732,tích cực
19733,trung tính
19734,trung tính
19735,tích cực
19736,trung tính
19737,tích cực
19738,tích cực
19739,trung tính
19740,tích cực
19741,tích cực
19743,trung tính
19744,tích cực
19745,tích cực
19746,trung tính
19747,trung tính
19749,trung tính
19750,trung tính
19751,tích cực
19752,tích cực
19753,trung tính
19754,tích cực
19755,trung tính
19756,tích cực
19757,tích cực
19758,tích cực
19759,trung tính
19760,tích cực
19761,tích cực
19762,tích cực
19763,trung tính
19764,tích cực
19765,tích cực
19766,tích cực
19767,trung tính
19768,tích cực
19769,tích cực
19770,tích cực
19771,tích cực
19772,trung tính
19773,trung tính
19774,tích cực
19775,trung tính
19776,trung tính
19777,tiêu cực
19778,tích cực
19779,tích cực
19780,tích cực
19781,tích cực
19782,tích cực
19783,trung tính
19784,tích cực
19785,tiêu cực
19786,tích cực
19787,trung tính
19788,trung tính
19789,tích cực
19790,tích cực
19791,trung tính
19792,tích cực
19793,tích cực
19794,trung tính
19795,trung tính
19796,tích cực
19797,tiêu cực
19798,tích cực
19799,tích cực
19800,tích cực
19801,tích cực
19802,tích cực
19803,tích cực
19804,tích cực
19805,trung tính
19806,tích cực
19807,trung tính
19808,tích cực
19809,trung tính
19810,trung tính
19811,tích cực
19812,trung tính
19813,tích cực
19814,tích cực
19815,tích cực
19816,tích cực
19817,tích cực
19818,trung tính
19819,trung tính
19820,tích cực
19821,tích cực
19822,tích cực
19823,tích cực
19824,tiêu cực
19825,trung tính
19826,trung tính
19827,trung tính
19828,tích cực
19829,tích cực
19830,trung tính
19831,tích cực
19832,tích cực
19833,trung tính
19834,trung tính
19835,tích cực
19836,trung tính
19837,tích cực
19838,tích cực
19839,tích cực
19840,tích cực
19841,trung tính
19842,tích cực
19843,tích cực
19844,tích cực
19845,tích cực
19846,tích cực
19847,tích cực
19848,trung tính
19849,tích cực
19850,tích cực
19851,tích cực
19852,tích cực
19853,tích cực
19854,tích cực
19855,tích cực
19856,trung tính
19858,tích cực
19859,tích cực
19860,tích cực
19861,tích cực
19863,tích cực
19864,tích cực
19865,trung tính
19866,tích cực
19867,trung tính
19868,tích cực
19869,trung tính
19870,trung tính
19871,trung tính
19872,tích cực
19873,tích cực
19874,trung tính
19875,trung tính
19876,tích cực
19877,tích cực
19878,tích cực
19879,tích cực
19880,tích cực
19881,trung tính
19882,tích cực
19883,tích cực
19884,trung tính
19885,trung tính
19886,trung tính
19887,tích cực
19888,trung tính
19890,tích cực
19891,trung tính
19892,tích cực
19893,trung tính
19894,tích cực
19895,trung tính
19896,tích cực
19897,trung tính
19898,trung tính
19899,trung tính
19900,tích cực
19901,trung tính
19902,trung tính
19903,tích cực
19904,tích cực
19905,tích cực
19906,tích cực
19907,tích cực
19909,trung tính
19910,tích cực
19911,trung tính
19912,tích cực
19913,tích cực
19914,trung tính
19915,tiêu cực
19916,tích cực
19917,trung tính
19918,tích cực
19919,trung tính
19920,tích cực
19921,trung tính
19922,tích cực
19923,tích cực
19924,tích cực
19925,tích cực
19926,tích cực
19927,tích cực
19928,trung tính
19929,tích cực
19930,tích cực
19931,trung tính
19932,tích cực
19933,tích cực
19934,tích cực
19935,tích cực
19936,tích cực
19937,tích cực
19938,tích cực
19939,tích cực
19940,tiêu cực
19941,tích cực
19942,tích cực
19943,tích cực
19944,tích cực
19945,tích cực
19946,trung tính
19947,trung tính
19948,tích cực
19949,tích cực
19950,tích cực
19951,trung tính
19952,tích cực
19953,tích cực
19954,trung tính
19955,tích cực
19956,tích cực
19958,trung tính
19959,tích cực
19960,tích cực
19961,tiêu cực
19962,tích cực
19963,trung tính
19964,trung tính
19965,tích cực
19966,trung tính
19967,tích cực
19968,trung tính
19969,tích cực
19971,tích cực
19972,trung tính
19973,tích cực
19974,tích cực
19975,tích cực
19976,trung tính
19977,tích cực
19978,tích cực
19979,tích cực
19980,trung tính
19981,tích cực
19982,trung tính
19983,tích cực
19984,trung tính
19985,tích cực
19986,tích cực
19987,trung tính
19988,trung tính
19989,trung tính
19990,tích cực
19991,tích cực
19992,tích cực
19993,trung tính
19994,tích cực
19995,tích cực
19996,tích cực
19997,tích cực
